Processing molecule: uracil
Running with beta = 40
Running with l = 210
Starting Davidson with n_aux = 840, l_buffer = 410, thresh = 0.0015, max_iter = 500
Iter 1: V_size = 42, Converged = 0, ‖r‖ (largest λ) = 1.4440469943908738
337: 1.3797826211 (computed) - 1.3797826211 (exact) =  6.8834e-15
338: 1.3754877379 (computed) - 1.3754877379 (exact) = -6.6613e-15
339: 1.3726972248 (computed) - 1.3726972248 (exact) =  0.0000e+00
340: 1.3693483041 (computed) - 1.3693483041 (exact) =  6.2172e-15
341: 1.3650353272 (computed) - 1.3650353272 (exact) = -4.4409e-15
342: 1.3641418022 (computed) - 1.3641418022 (exact) =  1.5543e-15
343: 1.3624434743 (computed) - 1.3624434743 (exact) = -3.3307e-15
344: 1.3594368932 (computed) - 1.3594368932 (exact) = -5.5511e-15
345: 1.3579061735 (computed) - 1.3579061735 (exact) =  6.4393e-15
346: 1.3529181238 (computed) - 1.3529181238 (exact) =  1.5987e-14
347: 1.3517017734 (computed) - 1.3517017734 (exact) =  1.1102e-15
348: 1.3459081730 (computed) - 1.3459081730 (exact) =  1.3323e-15
349: 1.3447396492 (computed) - 1.3447396492 (exact) = -3.5527e-15
350: 1.3432035148 (computed) - 1.3432035148 (exact) = -3.1086e-15
351: 1.3355642855 (computed) - 1.3355642855 (exact) =  1.2657e-14
352: 1.3340315922 (computed) - 1.3340315922 (exact) =  5.5511e-15
353: 1.3273903382 (computed) - 1.3273903382 (exact) = -8.6597e-15
354: 1.3257673948 (computed) - 1.3257673948 (exact) = -1.2879e-14
355: 1.3134414708 (computed) - 1.3134414708 (exact) =  2.4425e-15
356: 1.3129147731 (computed) - 1.3129147731 (exact) = -8.2157e-15
357: 1.3116153290 (computed) - 1.3116153290 (exact) =  1.7764e-15
358: 1.3056312065 (computed) - 1.3056312065 (exact) =  1.5543e-15
359: 1.3003637213 (computed) - 1.3003637213 (exact) = -1.5987e-14
360: 1.2987738378 (computed) - 1.2987738378 (exact) = -3.9968e-15
361: 1.2912730894 (computed) - 1.2912730894 (exact) = -2.6645e-15
362: 1.2870365940 (computed) - 1.2870365940 (exact) = -5.5511e-15
363: 1.2763428580 (computed) - 1.2763428580 (exact) = -4.0590e-13
364: 1.2723184467 (computed) - 1.2723184467 (exact) = -3.9613e-13
365: 1.2672751947 (computed) - 1.2672751947 (exact) = -5.2625e-13
366: 1.2653359606 (computed) - 1.2653359606 (exact) = -3.0065e-13
367: 1.2604261983 (computed) - 1.2604261983 (exact) = -1.0048e-12
368: 1.2542896008 (computed) - 1.2542896008 (exact) = -1.0694e-12
369: 1.2512736797 (computed) - 1.2512736797 (exact) = -1.8781e-12
370: 1.2474144431 (computed) - 1.2474144431 (exact) = -2.0064e-12
371: 1.2422594926 (computed) - 1.2422594926 (exact) = -3.0875e-12
372: 1.2407647303 (computed) - 1.2407647303 (exact) = -3.9020e-12
373: 1.2358134486 (computed) - 1.2358134486 (exact) = -4.1906e-12
374: 1.2328309361 (computed) - 1.2328309361 (exact) = -2.1756e-12
375: 1.2309886478 (computed) - 1.2309886479 (exact) = -2.8304e-12
376: 1.2291498176 (computed) - 1.2291498176 (exact) = -3.6311e-12
377: 1.2279003292 (computed) - 1.2279003292 (exact) = -3.4708e-12
378: 1.2170663800 (computed) - 1.2170663800 (exact) = -8.7468e-12
379: 1.2111559962 (computed) - 1.2111559962 (exact) = -7.3046e-12
380: 1.2095028725 (computed) - 1.2095028725 (exact) = -9.3354e-12
381: 1.2061233288 (computed) - 1.2061233289 (exact) = -1.0727e-11
382: 1.2036723750 (computed) - 1.2036723750 (exact) = -9.5732e-12
383: 1.1992226014 (computed) - 1.1992226014 (exact) = -8.5079e-12
384: 1.1967059329 (computed) - 1.1967059329 (exact) = -8.7417e-12
385: 1.1932320694 (computed) - 1.1932320694 (exact) = -1.1469e-11
386: 1.1927423604 (computed) - 1.1927423604 (exact) = -1.0878e-11
387: 1.1912300475 (computed) - 1.1912300475 (exact) = -2.0108e-11
388: 1.1889786513 (computed) - 1.1889786513 (exact) = -1.4118e-11
389: 1.1857014722 (computed) - 1.1857014723 (exact) = -1.4367e-11
390: 1.1800183158 (computed) - 1.1800183159 (exact) = -2.2194e-11
391: 1.1774331843 (computed) - 1.1774331843 (exact) = -1.2810e-11
392: 1.1767475927 (computed) - 1.1767475928 (exact) = -1.6108e-11
393: 1.1734372570 (computed) - 1.1734372570 (exact) = -2.1798e-11
394: 1.1664397081 (computed) - 1.1664397081 (exact) = -1.5272e-11
395: 1.1628848988 (computed) - 1.1628848988 (exact) = -1.9297e-11
396: 1.1554212174 (computed) - 1.1554212174 (exact) = -2.2892e-11
397: 1.1539422940 (computed) - 1.1539422940 (exact) = -2.0622e-11
398: 1.1503413475 (computed) - 1.1503413476 (exact) = -2.0583e-11
399: 1.1476439943 (computed) - 1.1476439944 (exact) = -3.1562e-11
400: 1.1419001919 (computed) - 1.1419001919 (exact) = -2.2019e-11
401: 1.1397585510 (computed) - 1.1397585511 (exact) = -2.3724e-11
402: 1.1369544481 (computed) - 1.1369544482 (exact) = -3.2143e-11
403: 1.1340033483 (computed) - 1.1340033483 (exact) = -2.5334e-11
404: 1.1324490213 (computed) - 1.1324490213 (exact) = -2.4620e-11
405: 1.1291683432 (computed) - 1.1291683432 (exact) = -1.9810e-11
406: 1.1261231059 (computed) - 1.1261231060 (exact) = -3.8213e-11
407: 1.1252508793 (computed) - 1.1252508793 (exact) = -2.8771e-11
408: 1.1235166303 (computed) - 1.1235166304 (exact) = -2.5288e-11
409: 1.1211515142 (computed) - 1.1211515143 (exact) = -2.3503e-11
410: 1.1189213173 (computed) - 1.1189213173 (exact) = -2.4551e-11
411: 1.1141955842 (computed) - 1.1141955842 (exact) = -2.5896e-11
412: 1.1137237981 (computed) - 1.1137237982 (exact) = -4.0237e-11
413: 1.1039255404 (computed) - 1.1039255404 (exact) = -3.1867e-11
414: 1.1019811247 (computed) - 1.1019811247 (exact) = -2.7863e-11
415: 1.0999557462 (computed) - 1.0999557462 (exact) = -3.5477e-11
416: 1.0986281755 (computed) - 1.0986281756 (exact) = -3.7678e-11
417: 1.0958982285 (computed) - 1.0958982285 (exact) = -3.6033e-11
418: 1.0939266604 (computed) - 1.0939266605 (exact) = -3.4359e-11
419: 1.0916751944 (computed) - 1.0916751944 (exact) = -4.5015e-11
420: 1.0907194879 (computed) - 1.0907194880 (exact) = -4.5858e-11
421: 1.0876673254 (computed) - 1.0876673254 (exact) = -2.7556e-11
422: 1.0861315632 (computed) - 1.0861315632 (exact) = -3.6451e-11
423: 1.0807072886 (computed) - 1.0807072887 (exact) = -4.1546e-11
424: 1.0786207468 (computed) - 1.0786207469 (exact) = -4.1498e-11
425: 1.0736122133 (computed) - 1.0736122134 (exact) = -3.7612e-11
426: 1.0717603436 (computed) - 1.0717603436 (exact) = -4.7471e-11
427: 1.0709900546 (computed) - 1.0709900547 (exact) = -5.5935e-11
428: 1.0702021515 (computed) - 1.0702021515 (exact) = -4.5141e-11
429: 1.0666236482 (computed) - 1.0666236482 (exact) = -4.5415e-11
430: 1.0652494714 (computed) - 1.0652494714 (exact) = -4.1216e-11
431: 1.0616137938 (computed) - 1.0616137938 (exact) = -5.1368e-11
432: 1.0593553848 (computed) - 1.0593553848 (exact) = -4.4691e-11
433: 1.0539753793 (computed) - 1.0539753794 (exact) = -5.7305e-11
434: 1.0509951523 (computed) - 1.0509951523 (exact) = -6.2874e-11
435: 1.0482661281 (computed) - 1.0482661281 (exact) = -5.7437e-11
436: 1.0473849839 (computed) - 1.0473849840 (exact) = -6.0534e-11
437: 1.0465574685 (computed) - 1.0465574685 (exact) = -5.6779e-11
438: 1.0415057417 (computed) - 1.0415057417 (exact) = -5.6426e-11
439: 1.0402652107 (computed) - 1.0402652107 (exact) = -7.4740e-11
440: 1.0388727000 (computed) - 1.0388727001 (exact) = -7.4890e-11
441: 1.0384576108 (computed) - 1.0384576109 (exact) = -5.0449e-11
442: 1.0360772354 (computed) - 1.0360772355 (exact) = -7.4229e-11
443: 1.0342630207 (computed) - 1.0342630207 (exact) = -7.9569e-11
444: 1.0325383852 (computed) - 1.0325383853 (exact) = -5.7607e-11
445: 1.0304572335 (computed) - 1.0304572336 (exact) = -7.6496e-11
446: 1.0258570302 (computed) - 1.0258570303 (exact) = -8.7967e-11
447: 1.0246575115 (computed) - 1.0246575115 (exact) = -7.3329e-11
448: 1.0205947247 (computed) - 1.0205947248 (exact) = -5.6543e-11
449: 1.0179063608 (computed) - 1.0179063608 (exact) = -8.0913e-11
450: 1.0138342068 (computed) - 1.0138342069 (exact) = -7.8580e-11
451: 1.0126079068 (computed) - 1.0126079069 (exact) = -7.4473e-11
452: 1.0097107812 (computed) - 1.0097107813 (exact) = -7.9019e-11
453: 1.0068819190 (computed) - 1.0068819191 (exact) = -9.3138e-11
454: 1.0033169857 (computed) - 1.0033169858 (exact) = -7.6154e-11
455: 1.0012389450 (computed) - 1.0012389450 (exact) = -8.2653e-11
456: 0.9980158617 (computed) - 0.9980158618 (exact) = -5.9399e-11
457: 0.9948790650 (computed) - 0.9948790651 (exact) = -8.3550e-11
458: 0.9927397597 (computed) - 0.9927397598 (exact) = -9.0211e-11
459: 0.9918557352 (computed) - 0.9918557353 (exact) = -1.0842e-10
460: 0.9910800801 (computed) - 0.9910800801 (exact) = -7.6731e-11
461: 0.9899146664 (computed) - 0.9899146665 (exact) = -9.9480e-11
462: 0.9877875905 (computed) - 0.9877875906 (exact) = -1.0043e-10
463: 0.9839740806 (computed) - 0.9839740807 (exact) = -9.5793e-11
464: 0.9807692537 (computed) - 0.9807692538 (exact) = -9.9778e-11
465: 0.9784627928 (computed) - 0.9784627929 (exact) = -1.0174e-10
466: 0.9759886322 (computed) - 0.9759886323 (exact) = -1.2859e-10
467: 0.9756298310 (computed) - 0.9756298311 (exact) = -9.4318e-11
468: 0.9743298371 (computed) - 0.9743298373 (exact) = -1.0954e-10
469: 0.9722749155 (computed) - 0.9722749156 (exact) = -1.0513e-10
470: 0.9701337641 (computed) - 0.9701337642 (exact) = -1.1365e-10
471: 0.9684780183 (computed) - 0.9684780183 (exact) = -8.4087e-11
472: 0.9678994598 (computed) - 0.9678994599 (exact) = -1.1255e-10
473: 0.9657297068 (computed) - 0.9657297069 (exact) = -8.4893e-11
474: 0.9624431791 (computed) - 0.9624431792 (exact) = -1.0970e-10
475: 0.9607214961 (computed) - 0.9607214962 (exact) = -1.1358e-10
476: 0.9584820719 (computed) - 0.9584820721 (exact) = -1.2549e-10
477: 0.9552903540 (computed) - 0.9552903542 (exact) = -1.2178e-10
478: 0.9504481025 (computed) - 0.9504481026 (exact) = -1.0952e-10
479: 0.9483370083 (computed) - 0.9483370084 (exact) = -1.3148e-10
480: 0.9479008694 (computed) - 0.9479008695 (exact) = -1.2250e-10
481: 0.9462871625 (computed) - 0.9462871626 (exact) = -1.0927e-10
482: 0.9428102097 (computed) - 0.9428102098 (exact) = -1.3124e-10
483: 0.9415419300 (computed) - 0.9415419302 (exact) = -1.3349e-10
484: 0.9363219984 (computed) - 0.9363219986 (exact) = -1.5804e-10
485: 0.9351466094 (computed) - 0.9351466095 (exact) = -1.2353e-10
486: 0.9340056159 (computed) - 0.9340056160 (exact) = -1.5550e-10
487: 0.9315824355 (computed) - 0.9315824356 (exact) = -1.4964e-10
488: 0.9294866081 (computed) - 0.9294866082 (exact) = -1.2438e-10
489: 0.9264713607 (computed) - 0.9264713609 (exact) = -1.6268e-10
490: 0.9255201280 (computed) - 0.9255201281 (exact) = -1.2767e-10
491: 0.9227249989 (computed) - 0.9227249991 (exact) = -1.8264e-10
492: 0.9224042830 (computed) - 0.9224042832 (exact) = -1.6754e-10
493: 0.9182216412 (computed) - 0.9182216413 (exact) = -1.4760e-10
494: 0.9174090705 (computed) - 0.9174090707 (exact) = -1.6108e-10
495: 0.9141247995 (computed) - 0.9141247996 (exact) = -1.3972e-10
496: 0.9123113984 (computed) - 0.9123113986 (exact) = -1.7243e-10
497: 0.9107823283 (computed) - 0.9107823284 (exact) = -1.7914e-10
498: 0.9067185083 (computed) - 0.9067185085 (exact) = -1.8526e-10
499: 0.9055732592 (computed) - 0.9055732593 (exact) = -1.6236e-10
500: 0.9028509507 (computed) - 0.9028509509 (exact) = -1.4823e-10
501: 0.9023719072 (computed) - 0.9023719074 (exact) = -2.1507e-10
502: 0.9007351898 (computed) - 0.9007351900 (exact) = -2.0722e-10
503: 0.8983482172 (computed) - 0.8983482173 (exact) = -1.8876e-10
504: 0.8970938798 (computed) - 0.8970938800 (exact) = -1.9111e-10
505: 0.8962741978 (computed) - 0.8962741980 (exact) = -1.7675e-10
506: 0.8953816906 (computed) - 0.8953816908 (exact) = -1.7260e-10
507: 0.8939634605 (computed) - 0.8939634607 (exact) = -1.9697e-10
508: 0.8927603944 (computed) - 0.8927603946 (exact) = -1.7124e-10
509: 0.8919986515 (computed) - 0.8919986518 (exact) = -2.3654e-10
510: 0.8910217945 (computed) - 0.8910217947 (exact) = -1.8268e-10
511: 0.8901861436 (computed) - 0.8901861438 (exact) = -1.8140e-10
512: 0.8894423952 (computed) - 0.8894423954 (exact) = -2.0802e-10
513: 0.8891056913 (computed) - 0.8891056915 (exact) = -1.7226e-10
514: 0.8874921900 (computed) - 0.8874921902 (exact) = -2.0062e-10
515: 0.8799605209 (computed) - 0.8799605211 (exact) = -2.2311e-10
516: 0.8792903614 (computed) - 0.8792903617 (exact) = -2.0813e-10
517: 0.8771999132 (computed) - 0.8771999134 (exact) = -2.2355e-10
518: 0.8744633779 (computed) - 0.8744633780 (exact) = -1.6456e-10
519: 0.8715843553 (computed) - 0.8715843555 (exact) = -2.0261e-10
520: 0.8706835902 (computed) - 0.8706835904 (exact) = -2.1625e-10
521: 0.8704119038 (computed) - 0.8704119039 (exact) = -1.7844e-10
522: 0.8685734979 (computed) - 0.8685734982 (exact) = -2.2428e-10
523: 0.8645028561 (computed) - 0.8645028563 (exact) = -2.0776e-10
524: 0.8622886728 (computed) - 0.8622886730 (exact) = -2.2243e-10
525: 0.8596531133 (computed) - 0.8596531135 (exact) = -2.2155e-10
526: 0.8584551137 (computed) - 0.8584551139 (exact) = -1.8793e-10
527: 0.8563019114 (computed) - 0.8563019116 (exact) = -2.4668e-10
528: 0.8543443965 (computed) - 0.8543443967 (exact) = -2.3123e-10
529: 0.8505131439 (computed) - 0.8505131442 (exact) = -2.6948e-10
530: 0.8465657444 (computed) - 0.8465657447 (exact) = -2.9826e-10
531: 0.8448428938 (computed) - 0.8448428941 (exact) = -3.0368e-10
532: 0.8406094612 (computed) - 0.8406094615 (exact) = -2.6597e-10
533: 0.8396163356 (computed) - 0.8396163358 (exact) = -2.4007e-10
534: 0.8359164430 (computed) - 0.8359164433 (exact) = -2.8648e-10
535: 0.8351035626 (computed) - 0.8351035629 (exact) = -2.8059e-10
536: 0.8339444836 (computed) - 0.8339444839 (exact) = -3.1558e-10
537: 0.8338755942 (computed) - 0.8338755945 (exact) = -2.6198e-10
538: 0.8315922347 (computed) - 0.8315922350 (exact) = -2.8017e-10
539: 0.8305448949 (computed) - 0.8305448951 (exact) = -2.5270e-10
540: 0.8276457933 (computed) - 0.8276457936 (exact) = -2.9199e-10
541: 0.8271094438 (computed) - 0.8271094441 (exact) = -3.3969e-10
542: 0.8265429107 (computed) - 0.8265429110 (exact) = -2.5422e-10
543: 0.8241325445 (computed) - 0.8241325448 (exact) = -2.8263e-10
544: 0.8226694372 (computed) - 0.8226694375 (exact) = -2.8416e-10
545: 0.8209438924 (computed) - 0.8209438928 (exact) = -3.5108e-10
546: 0.8200463016 (computed) - 0.8200463018 (exact) = -2.6191e-10
547: 0.8193086868 (computed) - 0.8193086871 (exact) = -2.9219e-10
548: 0.8163060506 (computed) - 0.8163060509 (exact) = -3.4301e-10
549: 0.8139735970 (computed) - 0.8139735973 (exact) = -3.4392e-10
550: 0.8116101297 (computed) - 0.8116101299 (exact) = -2.1883e-10
551: 0.8087475491 (computed) - 0.8087475494 (exact) = -3.3512e-10
552: 0.8070072963 (computed) - 0.8070072967 (exact) = -3.5599e-10
553: 0.8043660616 (computed) - 0.8043660620 (exact) = -3.7682e-10
554: 0.8041635440 (computed) - 0.8041635443 (exact) = -3.4307e-10
555: 0.8020501907 (computed) - 0.8020501910 (exact) = -2.9659e-10
556: 0.8002294261 (computed) - 0.8002294265 (exact) = -3.7449e-10
557: 0.7974074085 (computed) - 0.7974074087 (exact) = -2.8835e-10
558: 0.7962703411 (computed) - 0.7962703415 (exact) = -3.7148e-10
559: 0.7932897643 (computed) - 0.7932897647 (exact) = -3.5819e-10
560: 0.7919025422 (computed) - 0.7919025426 (exact) = -4.4790e-10
561: 0.7913868179 (computed) - 0.7913868182 (exact) = -2.8807e-10
562: 0.7873723407 (computed) - 0.7873723410 (exact) = -3.5326e-10
563: 0.7859216332 (computed) - 0.7859216335 (exact) = -2.9728e-10
564: 0.7846192678 (computed) - 0.7846192682 (exact) = -3.8047e-10
565: 0.7830562199 (computed) - 0.7830562204 (exact) = -4.2081e-10
566: 0.7809590568 (computed) - 0.7809590572 (exact) = -4.1780e-10
567: 0.7789564232 (computed) - 0.7789564235 (exact) = -3.4390e-10
568: 0.7765134791 (computed) - 0.7765134795 (exact) = -4.1832e-10
569: 0.7746544254 (computed) - 0.7746544259 (exact) = -5.0174e-10
570: 0.7725164628 (computed) - 0.7725164632 (exact) = -3.5188e-10
571: 0.7715256522 (computed) - 0.7715256527 (exact) = -4.8018e-10
572: 0.7695413417 (computed) - 0.7695413421 (exact) = -3.9177e-10
573: 0.7682844127 (computed) - 0.7682844133 (exact) = -5.4381e-10
574: 0.7667640864 (computed) - 0.7667640868 (exact) = -3.5798e-10
575: 0.7637885482 (computed) - 0.7637885486 (exact) = -4.5084e-10
576: 0.7602671760 (computed) - 0.7602671765 (exact) = -4.6153e-10
577: 0.7574122187 (computed) - 0.7574122191 (exact) = -4.2392e-10
578: 0.7558557229 (computed) - 0.7558557234 (exact) = -4.9317e-10
579: 0.7547809231 (computed) - 0.7547809236 (exact) = -4.1992e-10
580: 0.7524774895 (computed) - 0.7524774900 (exact) = -4.8205e-10
581: 0.7513657176 (computed) - 0.7513657181 (exact) = -4.9962e-10
582: 0.7496528648 (computed) - 0.7496528652 (exact) = -4.6161e-10
583: 0.7487921720 (computed) - 0.7487921724 (exact) = -4.8853e-10
584: 0.7476512059 (computed) - 0.7476512064 (exact) = -4.9799e-10
585: 0.7463786548 (computed) - 0.7463786552 (exact) = -4.4674e-10
586: 0.7446058481 (computed) - 0.7446058486 (exact) = -5.2466e-10
587: 0.7430292994 (computed) - 0.7430293000 (exact) = -6.0076e-10
588: 0.7414120790 (computed) - 0.7414120795 (exact) = -4.2314e-10
589: 0.7357233181 (computed) - 0.7357233186 (exact) = -4.9172e-10
590: 0.7343742545 (computed) - 0.7343742550 (exact) = -5.1086e-10
591: 0.7321148861 (computed) - 0.7321148867 (exact) = -6.6355e-10
592: 0.7307822478 (computed) - 0.7307822484 (exact) = -6.0662e-10
593: 0.7265389087 (computed) - 0.7265389092 (exact) = -5.4984e-10
594: 0.7223701592 (computed) - 0.7223701599 (exact) = -6.6236e-10
595: 0.7219512209 (computed) - 0.7219512216 (exact) = -7.3123e-10
596: 0.7208900672 (computed) - 0.7208900678 (exact) = -5.2994e-10
597: 0.7188445222 (computed) - 0.7188445228 (exact) = -6.6897e-10
598: 0.7167036630 (computed) - 0.7167036635 (exact) = -4.8939e-10
599: 0.7164701492 (computed) - 0.7164701498 (exact) = -6.0052e-10
600: 0.7149502312 (computed) - 0.7149502318 (exact) = -6.1158e-10
601: 0.7142869726 (computed) - 0.7142869731 (exact) = -5.5226e-10
602: 0.7130302381 (computed) - 0.7130302387 (exact) = -5.5979e-10
603: 0.7122143113 (computed) - 0.7122143118 (exact) = -5.2605e-10
604: 0.7115850290 (computed) - 0.7115850296 (exact) = -6.6445e-10
605: 0.7065635382 (computed) - 0.7065635389 (exact) = -7.2843e-10
606: 0.7063932772 (computed) - 0.7063932779 (exact) = -6.8963e-10
607: 0.7053312456 (computed) - 0.7053312463 (exact) = -6.6843e-10
608: 0.7039467861 (computed) - 0.7039467866 (exact) = -5.7139e-10
609: 0.6991275728 (computed) - 0.6991275734 (exact) = -5.8229e-10
610: 0.6986677251 (computed) - 0.6986677258 (exact) = -6.8166e-10
611: 0.6980806162 (computed) - 0.6980806168 (exact) = -5.8480e-10
612: 0.6973349704 (computed) - 0.6973349710 (exact) = -6.2740e-10
613: 0.6956482107 (computed) - 0.6956482114 (exact) = -6.8419e-10
614: 0.6949162617 (computed) - 0.6949162625 (exact) = -7.3698e-10
615: 0.6903189798 (computed) - 0.6903189804 (exact) = -6.5011e-10
616: 0.6901929383 (computed) - 0.6901929389 (exact) = -6.4782e-10
617: 0.6887737855 (computed) - 0.6887737863 (exact) = -7.3027e-10
618: 0.6887055722 (computed) - 0.6887055729 (exact) = -7.4522e-10
619: 0.6864212814 (computed) - 0.6864212821 (exact) = -6.9320e-10
620: 0.6853495758 (computed) - 0.6853495766 (exact) = -7.4198e-10
621: 0.6838530175 (computed) - 0.6838530181 (exact) = -6.2850e-10
622: 0.6828097458 (computed) - 0.6828097467 (exact) = -8.5159e-10
623: 0.6811252247 (computed) - 0.6811252255 (exact) = -7.9429e-10
624: 0.6802824347 (computed) - 0.6802824354 (exact) = -6.9938e-10
625: 0.6782591103 (computed) - 0.6782591112 (exact) = -9.1567e-10
626: 0.6767720341 (computed) - 0.6767720350 (exact) = -8.1826e-10
627: 0.6762533625 (computed) - 0.6762533632 (exact) = -7.2365e-10
628: 0.6728873527 (computed) - 0.6728873534 (exact) = -7.6723e-10
629: 0.6719578300 (computed) - 0.6719578308 (exact) = -8.0334e-10
630: 0.6712175985 (computed) - 0.6712175992 (exact) = -7.1646e-10
631: 0.6687958613 (computed) - 0.6687958620 (exact) = -7.0099e-10
632: 0.6681108817 (computed) - 0.6681108824 (exact) = -7.2617e-10
633: 0.6671052190 (computed) - 0.6671052197 (exact) = -7.0354e-10
634: 0.6654482463 (computed) - 0.6654482470 (exact) = -7.0974e-10
635: 0.6642641223 (computed) - 0.6642641232 (exact) = -9.3967e-10
636: 0.6628762599 (computed) - 0.6628762608 (exact) = -9.0697e-10
637: 0.6613299635 (computed) - 0.6613299643 (exact) = -7.9600e-10
638: 0.6592571391 (computed) - 0.6592571399 (exact) = -8.1158e-10
639: 0.6569099886 (computed) - 0.6569099896 (exact) = -9.8882e-10
640: 0.6562598070 (computed) - 0.6562598079 (exact) = -9.1747e-10
641: 0.6543089266 (computed) - 0.6543089274 (exact) = -7.9594e-10
642: 0.6527659211 (computed) - 0.6527659221 (exact) = -1.0303e-09
643: 0.6509580320 (computed) - 0.6509580328 (exact) = -7.8218e-10
644: 0.6494118572 (computed) - 0.6494118580 (exact) = -8.6325e-10
645: 0.6477742623 (computed) - 0.6477742635 (exact) = -1.1092e-09
646: 0.6466477748 (computed) - 0.6466477759 (exact) = -1.1142e-09
647: 0.6445809217 (computed) - 0.6445809226 (exact) = -9.2463e-10
648: 0.6441134564 (computed) - 0.6441134573 (exact) = -8.6564e-10
649: 0.6403372691 (computed) - 0.6403372700 (exact) = -8.6344e-10
650: 0.6393664459 (computed) - 0.6393664467 (exact) = -8.6469e-10
651: 0.6382347667 (computed) - 0.6382347677 (exact) = -1.0495e-09
652: 0.6367803487 (computed) - 0.6367803497 (exact) = -9.9315e-10
653: 0.6359630456 (computed) - 0.6359630465 (exact) = -8.7856e-10
654: 0.6347067537 (computed) - 0.6347067546 (exact) = -8.8952e-10
655: 0.6334637543 (computed) - 0.6334637553 (exact) = -9.7139e-10
656: 0.6326070959 (computed) - 0.6326070968 (exact) = -9.2115e-10
657: 0.6319060490 (computed) - 0.6319060501 (exact) = -1.1408e-09
658: 0.6306277084 (computed) - 0.6306277099 (exact) = -1.4842e-09
659: 0.6269443606 (computed) - 0.6269443616 (exact) = -1.0737e-09
660: 0.6258438059 (computed) - 0.6258438067 (exact) = -8.6042e-10
661: 0.6254742218 (computed) - 0.6254742228 (exact) = -9.6047e-10
662: 0.6232045394 (computed) - 0.6232045403 (exact) = -8.7167e-10
663: 0.6219140089 (computed) - 0.6219140100 (exact) = -1.0569e-09
664: 0.6208561745 (computed) - 0.6208561755 (exact) = -1.0786e-09
665: 0.6199855227 (computed) - 0.6199855238 (exact) = -1.1599e-09
666: 0.6195412229 (computed) - 0.6195412240 (exact) = -1.1270e-09
667: 0.6187728796 (computed) - 0.6187728805 (exact) = -9.4965e-10
668: 0.6176579979 (computed) - 0.6176579991 (exact) = -1.1973e-09
669: 0.6155671383 (computed) - 0.6155671397 (exact) = -1.4044e-09
670: 0.6151144905 (computed) - 0.6151144917 (exact) = -1.1251e-09
671: 0.6139720020 (computed) - 0.6139720032 (exact) = -1.1451e-09
672: 0.6134282823 (computed) - 0.6134282837 (exact) = -1.3778e-09
673: 0.6123191577 (computed) - 0.6123191589 (exact) = -1.1712e-09
674: 0.6101811916 (computed) - 0.6101811928 (exact) = -1.1817e-09
675: 0.6087847308 (computed) - 0.6087847320 (exact) = -1.1885e-09
676: 0.6074271745 (computed) - 0.6074271756 (exact) = -1.0822e-09
677: 0.6069169368 (computed) - 0.6069169379 (exact) = -1.1240e-09
678: 0.6063316429 (computed) - 0.6063316440 (exact) = -1.1532e-09
679: 0.6053799316 (computed) - 0.6053799328 (exact) = -1.2262e-09
680: 0.6038654934 (computed) - 0.6038654945 (exact) = -1.0077e-09
681: 0.6031098965 (computed) - 0.6031098979 (exact) = -1.3381e-09
682: 0.6026176252 (computed) - 0.6026176266 (exact) = -1.3660e-09
683: 0.6015307909 (computed) - 0.6015307922 (exact) = -1.3276e-09
684: 0.6011009687 (computed) - 0.6011009700 (exact) = -1.2722e-09
685: 0.5992694555 (computed) - 0.5992694569 (exact) = -1.3757e-09
686: 0.5981741830 (computed) - 0.5981741840 (exact) = -9.9722e-10
687: 0.5968956774 (computed) - 0.5968956788 (exact) = -1.3520e-09
688: 0.5964366921 (computed) - 0.5964366933 (exact) = -1.1489e-09
689: 0.5952852892 (computed) - 0.5952852905 (exact) = -1.2938e-09
690: 0.5931631002 (computed) - 0.5931631013 (exact) = -1.1229e-09
691: 0.5929451440 (computed) - 0.5929451453 (exact) = -1.2688e-09
692: 0.5920121573 (computed) - 0.5920121586 (exact) = -1.3607e-09
693: 0.5893136392 (computed) - 0.5893136405 (exact) = -1.3227e-09
694: 0.5888226181 (computed) - 0.5888226195 (exact) = -1.4174e-09
695: 0.5883709392 (computed) - 0.5883709408 (exact) = -1.5987e-09
696: 0.5856366771 (computed) - 0.5856366786 (exact) = -1.4195e-09
697: 0.5849622079 (computed) - 0.5849622095 (exact) = -1.5392e-09
698: 0.5845076766 (computed) - 0.5845076767 (exact) = -1.6507e-11
699: 0.5824277410 (computed) - 0.5824277423 (exact) = -1.3250e-09
700: 0.5822681005 (computed) - 0.5822681019 (exact) = -1.4306e-09
701: 0.5807859554 (computed) - 0.5807859567 (exact) = -1.2982e-09
702: 0.5801178907 (computed) - 0.5801178919 (exact) = -1.1475e-09
703: 0.5795715348 (computed) - 0.5795715364 (exact) = -1.5846e-09
704: 0.5788584470 (computed) - 0.5788584483 (exact) = -1.2689e-09
705: 0.5777587269 (computed) - 0.5777587282 (exact) = -1.3420e-09
706: 0.5769765212 (computed) - 0.5769765226 (exact) = -1.4182e-09
707: 0.5754700135 (computed) - 0.5754700135 (exact) = -1.6567e-11
708: 0.5750766721 (computed) - 0.5750766721 (exact) = -1.5490e-11
709: 0.5741627602 (computed) - 0.5741627617 (exact) = -1.5006e-09
710: 0.5731320612 (computed) - 0.5731320612 (exact) = -1.4803e-11
711: 0.5713168692 (computed) - 0.5713168692 (exact) = -1.9908e-11
